Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_g_4,F_max_g_4,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3,F_min_l_4,F_max_l_4,F_min_l_5,F_max_l_5,F_min_l_6,F_max_l_6,F_min_l_7,F_max_l_7
0,0.0,0.0,0.0,55.0,0.0,0.0,15.0,0.0,45.0,0.0,75.0,0.0,0.0,1.0000000000000036,0.0,2.0000000000000036,0.0,64.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.999999999999987,0.0,62.000000000000014,0.0,0.0,15.000000000000002,0.0,45.000000000000014,0.0,75.00000000000001,0.0,0.0,3.0000000000000053,0.0,1.0000000000000047,0.0,70.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.9999999999999964,0.0,59.0,0.0,0.0,15.0,0.0,45.00000000000001,0.0,75.0,0.0,0.0,3.0000000000000036,0.0,1.0,0.0,65.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.9999999999999964,0.0,64.0,0.0,0.0,15.0,0.0,45.00000000000001,0.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.9999999999999822,0.0,89.00000000000001,0.0,0.0,15.0,0.0,45.000000000000014,0.0,75.00000000000001,0.0,0.0,3.0000000000000018,0.0,1.0000000000000018,0.0,81.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.9999999999999911,0.0,59.00000000000001,2.000000000000001,0.0,17.0,0.0,47.000000000000014,0.0,77.00000000000001,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.9999999999999987,0.0,78.0,0.0,0.0,15.0,0.0,45.0,0.0,75.0,0.0,0.0,2.0000000000000036,0.0,1.0000000000000047,0.0,66.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.0000000000000107,0.0,91.99999999999999,0.0,0.0,14.999999999999993,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,0.9999999999993179,0.0,0.0,0.0,76.00000000000001,0.0,87.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1000.0,1000.0,0.0,90.0,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,0.0,1.9999999999999982,0.0,0.9999999999999944,0.0,81.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0000000000000027,0.0,64.0,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,0.0,0.9999999999999982,0.0,2.9999999999999987,0.0,70.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1000.0,999.0000251411432,0.0,84.99997485885683,2.9999748588568345,0.0,17.99997485885683,0.0,47.99997485885683,0.0,77.99997485885683,0.0,0.0,2.5141143163764923e-05,0.0,2.514114316021221e-05,0.0,74.99997485885683,0.0,78.99997485885685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0,0.0,63.0,5.329070518200751e-15,0.0,15.0,0.0,45.0,0.0,75.0,0.0,0.0,1.9999999999999893,1.2434497875801753e-14,0.0,0.0,65.00000000000001,0.0,56.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.000000000000014,0.0,56.999999999999986,0.0,0.0,14.999999999999986,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,1.0000000000000036,0.0,1.0,0.0,61.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.999999999999993,0.0,0.0,77.0,2.999999999999996,0.0,17.999999999999993,0.0,47.99999999999999,0.0,78.0,0.0,1.9999999999999964,0.0,0.0,0.0,0.0,82.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7.105427357601002e-15,0.0,54.99999999999999,0.0,0.0,14.999999999999993,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,0.9999999999999947,0.0,2.0,0.0,78.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,16.999999999999996,0.0,61.0,0.0,15.0,0.0,0.0,30.0,0.0,60.0,0.0,0.0,16.000000000000007,0.0,15.0,0.0,41.99999999999999,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.0,0.0,48.0,0.0,14.999999999999998,0.0,0.0,30.0,0.0,60.0,0.0,0.0,16.999999999999996,0.0,15.999999999999993,0.0,62.0,0.0,54.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,24.452623092179728,0.0,71.54737690782028,0.0,36.05140186915888,0.0,0.0,17.435297399861724,0.0,47.435297399861724,0.0,0.0,69.0,0.0,62.547376907820265,0.0,0.0,0.0,7.45262309217973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.40009272226351,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.00000000000007,0.0,55.99999999999993,0.0,15.000000000000078,0.0,0.0,29.999999999999932,0.0,59.99999999999993,0.0,0.0,17.00000000000009,0.0,16.000000000000085,0.0,54.999999999999915,0.0,68.99999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.9999999999999893,0.0,65.00000000000001,0.0,0.0,15.000000000000004,0.0,45.00000000000001,0.0,75.0,0.0,0.0,1.0000000000000036,0.0,3.0000000000000036,0.0,61.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,18.000000000000004,0.0,68.0,0.0,14.999999999999982,0.0,0.0,29.999999999999993,0.0,59.99999999999999,0.0,0.0,14.999999999999964,0.0,16.999999999999986,0.0,62.000000000000036,0.0,59.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,26.246207042048717,0.0,64.75379295795128,0.0,40.51835326436513,0.0,0.0,14.769160666599014,0.0,44.769160666599014,0.0,0.0,81.2462070420487,0.0,70.0,0.0,10.753792957951305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37248488680194,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.0000000000000018,0.0,82.0,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,0.0,0.9999999999999947,0.0,2.999999999999986,0.0,81.0,0.0,69.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,25.779527568962912,0.0,67.22047243103708,0.0,34.37504599701798,0.0,0.0,18.435844209825177,0.0,48.43584420982518,0.0,0.0,63.779527568962905,0.0,59.0,0.0,30.220472431037095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.65318296960889,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,22.81468927390194,0.0,32.18531072609806,0.0,34.4626168224297,0.0,0.0,18.383576841381704,0.0,48.383576841381704,0.0,0.0,64.99999999999949,0.0,58.185310726097555,0.0,0.0,0.0,10.814689273902443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.16234987529904,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,25.77159000131858,0.0,38.22840999868142,0.0,36.84579439252336,0.0,0.0,16.961157679101795,0.0,46.961157679101795,0.0,0.0,73.0,0.0,62.228409998681414,0.0,0.0,0.0,18.77159000131859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0189641457451,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,25.97417272847146,0.0,36.02582727152854,0.0,34.85981308411214,0.0,0.0,18.146506981001608,0.0,48.14650698100161,0.0,0.0,68.0,0.0,58.025827271528556,0.0,0.0,0.0,18.974172728471448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47178558704111,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,26.133656183040863,0.0,40.86634381695914,0.0,35.25700934579439,0.0,0.0,17.909437120621675,0.0,47.909437120621675,0.0,0.0,66.0,0.0,59.866343816959116,0.0,0.0,0.0,14.13365618304088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.78122129878186,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.0,0.0,74.0,0.0,14.999999999999991,0.0,0.0,30.0,0.0,60.0,0.0,0.0,17.999999999999986,0.0,15.999999999999993,0.0,66.00000000000001,0.0,44.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.999999999999954,0.0,42.00000000000004,0.0,14.999999999999975,0.0,0.0,30.000000000000036,0.0,60.000000000000036,0.0,0.0,18.000000000000004,0.0,17.0,0.0,41.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.000000000000002,0.0,78.0,0.0,0.0,15.000000000000002,0.0,45.0,0.0,75.0,0.0,0.0,1.999999999999968,0.0,0.9999999999999858,0.0,66.00000000000003,0.0,77.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.0,0.0,92.0,0.0,0.0,15.0,0.0,45.0,0.0,75.0,0.0,0.0,1.0,0.0,1.7763568394002505e-15,0.0,76.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,1000.0,0.0,89.99999999999997,0.0,0.0,14.999999999999984,0.0,45.0,0.0,75.0,0.0,0.0,1.9999999999999787,0.0,0.9999999999999858,0.0,81.00000000000003,0.0,80.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.000000000000009,0.0,63.99999999999999,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,0.9999999999999982,0.0,2.9999999999999947,0.0,70.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.000000000000009,0.0,81.99999999999999,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,2.9999999999999982,0.0,2.9999999999999947,0.0,72.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.9999999999999964,0.0,63.0,0.0,0.0,15.0,0.0,45.00000000000001,0.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,65.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.000000000000007,0.0,56.99999999999999,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,74.99999999999999,0.0,0.0,0.9999999999999893,0.0,1.0,0.0,61.000000000000014,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,985.0,0.0,89.0,15.0,0.0,30.0,0.0,60.0,0.0,90.0,0.0,1000.0,986.0,1000.0,988.0,0.0,94.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,7.105427357601002e-15,0.0,54.99999999999999,1.7763568394002505e-15,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,0.999999999999984,0.0,1.999999999999993,0.0,78.00000000000001,0.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,16.999999999999993,0.0,61.00000000000001,0.0,15.0,0.0,0.0,30.000000000000004,0.0,60.0,0.0,0.0,16.000000000000007,0.0,15.0,0.0,41.99999999999999,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,17.00000000000003,0.0,47.99999999999997,0.0,15.000000000000007,0.0,0.0,29.99999999999997,0.0,59.99999999999997,0.0,0.0,16.999999999999996,0.0,15.999999999999993,0.0,62.0,0.0,54.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,16.0000000000001,0.0,79.9999999999999,0.0,15.000000000000085,0.0,0.0,29.999999999999897,0.0,59.9999999999999,0.0,0.0,16.000000000000078,0.0,18.00000000000009,0.0,52.99999999999992,0.0,51.999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,25.77159000131858,0.0,47.22840999868142,0.0,36.84579439252336,0.0,0.0,16.961157679101802,0.0,46.9611576791018,0.0,0.0,72.0,0.0,62.228409998681414,0.0,0.0,0.0,22.771590001318586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0189641457451,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,25.336238910193728,0.0,42.66376108980627,0.0,33.271028037383175,0.0,0.0,19.094786422521494,0.0,49.094786422521494,0.0,0.0,62.0,0.0,56.663761089806286,0.0,0.0,0.0,23.336238910193714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.23404274007761,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,18.000000000000068,0.0,67.99999999999993,0.0,15.000000000000071,0.0,0.0,29.999999999999936,0.0,59.999999999999936,0.0,0.0,15.000000000000078,0.0,17.000000000000078,0.0,61.99999999999992,0.0,58.99999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0000000000000053,0.0,90.0,0.0,0.0,15.000000000000002,0.0,44.99999999999999,0.0,75.0,0.0,0.0,1.9999999999999805,0.0,0.9999999999999716,0.0,90.00000000000001,0.0,69.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,28.246207042048717,0.0,56.75379295795128,0.0,40.51835326436513,0.0,0.0,14.769160666599014,0.0,44.769160666599014,0.0,0.0,80.2462070420487,0.0,72.0,0.0,1.7537929579513047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37248488680194,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,25.779527568962948,0.0,67.22047243103705,0.0,34.37504599701797,0.0,0.0,18.43584420982515,0.0,48.43584420982515,0.0,0.0,63.77952756896289,0.0,59.0,0.0,30.22047243103711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6531829696088,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,14.999999992688966,0.0,40.00000000731103,0.0,14.99999999268897,7.311026450906866e-09,0.0,30.00000000731103,0.0,60.00000000731103,0.0,0.0,15.999999992688984,0.0,16.999999992688984,0.0,49.000000007311016,0.0,52.000000007311016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.9999999999999982,0.0,62.0,0.0,0.0,15.000000000000002,0.0,45.00000000000001,0.0,75.0,0.0,0.0,2.9999999999999805,0.0,0.9999999999999858,0.0,70.00000000000001,0.0,80.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,18.0,0.0,44.0,0.0,15.000000000000007,0.0,0.0,29.999999999999996,0.0,60.0,0.0,0.0,18.000000000000014,0.0,16.00000000000002,0.0,49.999999999999986,0.0,60.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,2.9999999999999893,0.0,64.00000000000001,0.0,0.0,15.000000000000004,0.0,45.00000000000001,0.0,75.0,0.0,0.0,3.552713678800501e-15,0.0,2.0000000000000036,0.0,66.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,25.34876129352117,0.0,65.65123870647884,0.0,35.7927322894827,0.0,0.0,17.589686469080682,0.0,47.58968646908068,0.0,0.0,70.34876129352115,0.0,60.0,0.0,13.65123870647885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.8960987966534,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,24.538821637346565,0.0,35.461178362653435,0.0,31.285046728971963,0.0,0.0,20.280135724421356,0.0,50.280135724421356,0.0,0.0,59.0,0.0,51.46117836265343,0.0,0.0,0.0,22.538821637346576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.68686418137358,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,26.133656183040877,0.0,54.86634381695912,0.0,35.257009345794394,0.0,0.0,17.909437120621654,0.0,47.909437120621654,0.0,0.0,68.0,0.0,58.86634381695913,0.0,0.0,0.0,19.133656183040873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.78122129878187,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,2.000000000000016,0.0,91.99999999999999,0.0,0.0,14.999999999999991,0.0,44.99999999999998,0.0,74.99999999999999,0.0,0.0,0.9999999999999858,0.0,0.0,0.0,76.00000000000001,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1000.0,1000.0,0.0,89.99999999999997,0.0,0.0,14.999999999999984,0.0,45.0,0.0,75.0,0.0,0.0,1.9999999999999787,0.0,0.9999999999999858,0.0,81.00000000000003,0.0,80.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,3.000000000000006,0.0,63.99999999999999,0.0,0.0,14.999999999999995,0.0,45.0,0.0,75.0,0.0,0.0,0.9999999999999967,0.0,2.999999999999993,0.0,70.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,2.000000000000009,0.0,81.99999999999999,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,2.9999999999999982,0.0,2.9999999999999947,0.0,72.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,3.0,0.0,62.99999999999999,0.0,0.0,14.999999999999995,0.0,44.99999999999999,0.0,75.0,0.0,0.0,1.9999999999999911,0.0,0.0,0.0,65.00000000000001,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,3.000000000000007,0.0,56.99999999999999,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,74.99999999999999,0.0,0.0,0.9999999999999893,0.0,1.0,0.0,61.000000000000014,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1000.0,985.0,0.0,89.0,15.0,0.0,30.0,0.0,60.0,0.0,90.0,0.0,1000.0,986.0,1000.0,988.0,0.0,94.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1000.0,1000.0,0.0,54.99999999999999,1.7763568394002505e-15,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,0.999999999999984,0.0,1.999999999999993,0.0,78.00000000000001,0.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.552713678800501e-14,16.999999999999886,0.0,61.00000000000015,0.0,14.99999999999983,0.0,0.0,30.000000000000153,0.0,60.000000000000156,0.0,0.0,15.999999999999787,0.0,14.999999999999801,0.0,42.00000000000021,0.0,70.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,26.887974183304564,0.0,38.112025816695436,0.0,39.626168224299064,0.0,0.0,15.301668656442047,0.0,45.30166865644205,0.0,0.0,79.0,0.0,68.11202581669542,0.0,0.0,0.0,1.8879741833045856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.18501412793086,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,24.452623092179742,0.0,71.54737690782025,0.0,36.051401869158894,0.0,0.0,17.435297399861696,0.0,47.435297399861696,0.0,0.0,69.00000000000009,0.0,62.547376907820336,0.0,0.0,0.0,7.452623092179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.40009272226382,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,16.99999999999976,0.0,56.00000000000024,0.0,14.99999999999977,0.0,0.0,30.000000000000245,0.0,60.00000000000024,0.0,0.0,16.99999999999978,0.0,15.999999999999787,0.0,55.00000000000022,0.0,69.00000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,3.000000000000009,0.0,64.99999999999999,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,0.9999999999999982,0.0,3.0,0.0,61.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,27.8879741833046,0.0,58.1120258166954,0.0,39.62616822429909,0.0,0.0,15.301668656441997,0.0,45.301668656442,0.0,0.0,77.00000000000007,0.0,69.11202581669548,0.0,0.0,0.0,6.887974183304524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.18501412793103,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,26.246207042048702,0.0,64.7537929579513,0.0,40.51835326436513,0.0,0.0,14.769160666599028,0.0,44.76916066659903,0.0,0.0,81.2462070420487,0.0,70.0,0.0,10.753792957951312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37248488680189,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,17.999999999999915,0.0,67.00000000000009,0.0,14.999999999999915,0.0,0.0,30.00000000000009,0.0,60.000000000000085,0.0,0.0,15.999999999999922,0.0,17.999999999999922,0.0,66.00000000000009,0.0,54.00000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
