Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_g_4,F_max_g_4,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3,F_min_l_4,F_max_l_4,F_min_l_5,F_max_l_5,F_min_l_6,F_max_l_6,F_min_l_7,F_max_l_7
0,0.0,2.0,0.0,62.0,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,3.0000000000000093,0.0,0.9999999999999982,0.0,69.99999999999999,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0,0.0,59.0,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,3.0000000000000093,0.0,0.9999999999999982,0.0,64.99999999999999,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.9999999999999982,0.0,64.0,0.0,0.0,14.999999999999993,0.0,45.0,0.0,75.0,0.0,0.0,0.0,0.0,1.9999999999999982,0.0,66.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.0,0.0,89.0,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,3.0000000000000093,0.0,0.9999999999999982,0.0,80.99999999999999,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0,0.0,57.0,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,3.0000000000000093,0.0,1.9999999999999982,0.0,55.99999999999999,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0000000000000036,0.0,78.0,0.0,0.0,14.999999999999988,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,2.0000000000000164,0.0,0.9999999999999982,0.0,65.99999999999999,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2.0,0.0,92.0,0.0,0.0,14.999999999999986,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,1.0000000000000142,0.0,0.0,0.0,75.99999999999999,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.552713678800501e-15,0.0,0.0,90.0,0.0,0.0,15.0,0.0,45.00000000000002,0.0,75.00000000000003,0.0,0.0,1.9999999999999964,0.0,1.0,0.0,81.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0000000000000018,0.0,64.0,0.0,0.0,14.999999999999998,0.0,45.0,0.0,75.0,0.0,0.0,0.9999999999999994,0.0,3.0000000000000036,0.0,70.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.9999999999999964,0.0,82.0,0.0,0.0,14.999999999999991,0.0,44.99999999999999,0.0,74.99999999999999,0.0,0.0,3.0000000000000107,0.0,3.0,0.0,71.99999999999999,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0,0.0,63.0,0.0,0.0,14.999999999999986,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,2.000000000000014,0.0,0.0,0.0,64.99999999999999,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0000000000000053,0.0,56.99999999999999,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,0.0,1.0,0.0,1.0000000000000036,0.0,61.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.999999999999989,0.0,0.0,76.99999999999999,2.999999999999991,0.0,17.999999999999993,0.0,48.0,0.0,78.0,0.0,1.9999999999999958,0.0,0.0,0.0,0.0,82.0,0.0,73.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.552713678800501e-15,0.0,55.0,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,998.0,1000.0,0.0,78.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.999999999999993,0.0,76.0,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,7.105427357601002e-15,0.0,0.0,56.99999999999999,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,16.999999999999986,0.0,48.000000000000014,0.0,14.999999999999998,0.0,0.0,29.999999999999996,0.0,60.0,0.0,0.0,17.0,984.0,1000.0,0.0,62.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,63.401104480843,0.0,32.598895519157,0.0,49.61743565459908,0.0,23.163807985149923,0.0,0.0,30.0,0.0,0.0,43.76270350430535,0.0,69.99999999999841,0.0,25.23729649569465,0.0,1.5916157281026244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5953316297065,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,16.999999999999996,0.0,56.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,983.0,1000.0,0.0,15.999999999999996,0.0,55.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.999999999999975,0.0,50.00000000000003,0.0,14.999999999999979,1.0658141036401503e-14,0.0,30.000000000000007,0.0,60.00000000000001,0.0,0.0,15.999999999999993,982.0,1000.0,0.0,46.00000000000001,0.0,62.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,48.00000000000004,0.0,37.99999999999996,0.0,45.00000000000003,0.0,30.00000000000003,0.0,0.0,30.0,0.0,0.0,45.000000000000014,953.0,1000.0,0.0,31.999999999999986,0.0,28.999999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,46.000000000000036,0.0,44.999999999999964,0.0,45.000000000000014,0.0,30.000000000000007,0.0,0.0,30.0,0.0,953.0,1000.0,954.0,1000.0,0.0,45.0,0.0,23.999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,18.0,0.0,67.0,0.0,14.999999999999998,0.0,0.0,30.000000000000018,0.0,60.000000000000014,0.0,984.0,1000.0,982.0,1000.0,0.0,66.00000000000001,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,56.70055224042197,0.0,36.29944775957803,0.0,47.308717827299674,0.0,26.581903992574766,0.0,0.0,30.0,0.0,956.1186482478474,1000.0,0.0,58.99999999999983,0.0,50.11864824784739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.297665814855286,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,14.999999999999986,0.0,40.000000000000014,0.0,14.999999999999991,0.0,0.0,29.999999999999996,0.0,60.0,0.0,984.0,1000.0,0.0,16.999999999999982,0.0,49.0,0.0,52.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,16.999999999999996,0.0,47.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,982.0,1000.0,984.0,1000.0,0.0,55.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,18.000000000000007,0.0,43.99999999999999,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,982.0,1000.0,984.0,1000.0,0.0,50.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,47.99999999999968,0.0,19.00000000000032,0.0,44.999999999999666,0.0,29.999999999999666,0.0,0.0,30.00000000000034,0.0,955.0000000000003,1000.0,953.0000000000003,1000.0,0.0,21.000000000000338,0.0,27.00000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,16.999999999999996,0.0,74.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,982.0,1000.0,0.0,15.999999999999996,0.0,66.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.99999999999998,0.0,42.00000000000002,0.0,14.999999999999993,0.0,0.0,30.0,0.0,60.0,0.0,0.0,18.0,0.0,16.999999999999982,0.0,41.0,0.0,57.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,18.000000000000025,0.0,62.99999999999997,0.0,15.000000000000004,0.0,0.0,29.99999999999997,0.0,59.99999999999997,0.0,0.0,17.00000000000003,984.0,1000.0,0.0,50.99999999999997,0.0,61.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.0,0.0,92.00000000000001,0.0,0.0,14.999999999999995,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,3.552713678800501e-15,0.0,0.0,76.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,1000.0,0.0,89.99999999999999,0.0,0.0,14.999999999999991,0.0,44.999999999999986,0.0,74.99999999999999,0.0,0.0,2.0000000000000124,999.0,1000.0,0.0,80.99999999999999,0.0,79.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.999999999999993,0.0,64.0,0.0,0.0,14.999999999999993,0.0,45.00000000000003,0.0,75.00000000000003,0.0,0.0,1.000000000000007,0.0,2.9999999999999893,0.0,70.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.999999999999993,0.0,82.0,0.0,0.0,14.999999999999995,0.0,45.0,0.0,75.0,0.0,997.0,1000.0,0.0,2.9999999999999964,0.0,72.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.999999999999993,0.0,63.00000000000001,0.0,0.0,14.999999999999993,0.0,45.00000000000003,0.0,75.00000000000003,0.0,998.0,1000.0,1000.0,1000.0,0.0,65.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.0000000000000053,0.0,56.99999999999999,0.0,0.0,14.999999999999996,0.0,45.0,0.0,75.0,0.0,0.0,0.9999999999995453,999.0,1000.0,939.0,1000.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,1000.0,0.0,74.0,0.0,0.0,15.000000000000004,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,997.0,1000.0,0.0,79.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1000.0,1000.0,0.0,54.99999999999999,0.0,0.0,15.000000000000002,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,998.0,1000.0,0.0,78.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,47.00000000000003,0.0,30.99999999999997,0.0,45.0,0.0,29.99999999999998,0.0,0.0,30.0,0.0,954.0,1000.0,955.0,1000.0,0.0,12.000000000000014,0.0,39.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,16.999999999999996,0.0,48.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,0.0,16.999999999999996,984.0,1000.0,0.0,62.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,16.0,0.0,80.0,0.0,15.000000000000004,0.0,0.0,29.999999999999986,0.0,59.999999999999986,0.0,0.0,16.000000000000014,982.0,1000.0,0.0,52.999999999999986,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,47.000000000000036,0.0,25.999999999999964,0.0,45.000000000000014,0.0,30.000000000000007,0.0,0.0,30.0,0.0,953.0,1000.0,0.0,46.000000000000036,0.0,25.0,0.0,38.999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,17.999999999999996,0.0,50.0,0.0,14.999999999999998,0.0,0.0,30.00000000000001,0.0,60.000000000000014,0.0,0.0,15.999999999999993,0.0,17.999999999999996,0.0,46.00000000000001,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,18.000000000000014,0.0,67.99999999999999,0.0,15.000000000000004,0.0,0.0,30.000000000000004,0.0,60.0,0.0,0.0,15.0,983.0,1000.0,0.0,62.0,0.0,58.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,15.999999999999975,0.0,75.00000000000003,0.0,14.999999999999991,0.0,0.0,30.0,0.0,60.0,0.0,983.0,1000.0,984.0,1000.0,0.0,75.0,0.0,54.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,48.00000000000003,0.0,36.99999999999997,0.0,45.000000000000014,0.0,30.000000000000007,0.0,0.0,30.0,0.0,954.0,1000.0,952.0,1000.0,0.0,36.0,0.0,23.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,17.999999999999996,0.0,75.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,985.0,1000.0,982.0,1000.0,0.0,79.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,15.0,0.0,40.0,0.0,15.000000000000007,0.0,0.0,29.99999999999998,0.0,59.99999999999998,0.0,984.0,1000.0,0.0,16.999999999999993,0.0,48.99999999999998,0.0,52.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,16.99999999999999,0.0,47.000000000000014,0.0,15.000000000000007,0.0,0.0,29.99999999999999,0.0,59.999999999999986,0.0,982.0,1000.0,0.0,15.999999999999993,0.0,54.999999999999986,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,17.999999999999996,0.0,44.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,982.0,1000.0,984.0,1000.0,0.0,50.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,18.000000000000004,0.0,49.0,0.0,15.000000000000014,0.0,0.0,29.99999999999999,0.0,59.999999999999986,0.0,985.0,1000.0,983.0,1000.0,0.0,50.999999999999986,0.0,56.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,16.999999999999996,0.0,74.0,0.0,14.999999999999998,0.0,0.0,30.000000000000004,0.0,60.0,0.0,982.0,1000.0,984.0,1000.0,0.0,66.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,48.00000000000005,0.0,11.99999999999995,0.0,45.000000000000036,0.0,30.00000000000002,0.0,0.0,29.999999999999986,0.0,0.0,48.00000000000001,0.0,47.00000000000006,0.0,10.999999999999993,0.0,26.999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,17.999999999999996,0.0,63.0,0.0,14.999999999999998,0.0,0.0,29.999999999999996,0.0,60.0,0.0,0.0,17.0,0.0,15.999999999999996,0.0,51.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.9999999999999716,0.0,92.00000000000003,0.0,0.0,15.000000000000016,0.0,45.000000000000014,0.0,75.00000000000001,0.0,999.0,1000.0,2.4868995751603507e-14,0.0,0.0,76.00000000000001,0.0,87.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,90.0,0.0,0.0,14.999999999999993,0.0,44.99999999999999,0.0,75.0,0.0,0.0,2.000000000000007,999.0,1000.0,0.0,81.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,67.0,2.9999999999999964,0.0,17.999999999999993,0.0,47.99999999999999,0.0,78.0,0.0,1000.0,998.0,0.0,0.0,0.0,72.99999999999999,908.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.999999999999993,0.0,82.0,0.0,0.0,14.999999999999993,0.0,45.00000000000003,0.0,75.00000000000003,0.0,997.0,1000.0,997.0,1000.0,0.0,72.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9999999999999893,0.0,65.00000000000001,2.0000000000000053,0.0,17.0,0.0,47.0,0.0,77.0,0.0,0.0,0.0,2.000000000000007,0.0,0.0,67.0,0.0,58.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,3.0000000000000053,0.0,56.99999999999999,0.0,0.0,15.000000000000002,0.0,45.0,0.0,75.0,0.0,0.0,0.999999999999996,0.0,1.0000000000000036,939.0,1000.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,7.105427357601002e-15,0.0,74.0,0.0,0.0,15.000000000000004,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,0.0,3.0,921.0,1000.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1000.0,1000.0,0.0,54.99999999999999,0.0,0.0,15.000000000000002,0.0,45.0,0.0,75.0,0.0,999.0,1000.0,998.0,1000.0,0.0,78.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,17.00000000000004,0.0,60.99999999999996,0.0,15.00000000000006,0.0,0.0,29.999999999999932,0.0,59.99999999999993,0.0,983.9999999999999,1000.0,985.0,1000.0,0.0,41.99999999999993,0.0,69.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,17.000000000000014,0.0,47.999999999999986,0.0,14.999999999999993,0.0,0.0,30.0,0.0,60.0,0.0,0.0,16.999999999999993,984.0,1000.0,0.0,62.00000000000001,0.0,53.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,63.40110448084417,0.0,32.59889551915583,0.0,49.617435654599056,0.0,23.163807985148836,0.0,0.0,30.0,0.0,0.0,43.76270350430468,930.0,1000.0,0.0,25.23729649569532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.59533162971275,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,16.999999999999872,0.0,56.00000000000013,0.0,14.999999999999936,0.0,0.0,30.000000000000036,0.0,60.000000000000036,0.0,983.0,1000.0,984.0000000000001,1000.0,0.0,55.00000000000002,0.0,69.00000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,18.00000000000004,0.0,49.99999999999996,0.0,15.00000000000002,0.0,0.0,30.000000000000007,0.0,60.00000000000001,0.0,0.0,15.999999999999979,0.0,18.00000000000005,0.0,46.00000000000002,0.0,61.99999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,47.99999999999963,0.0,38.00000000000037,0.0,44.99999999999963,0.0,29.999999999999645,0.0,0.0,30.000000000000355,0.0,0.0,44.99999999999966,0.0,46.999999999999616,0.0,32.00000000000034,0.0,29.000000000000384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,16.000000000000057,0.0,74.99999999999994,0.0,15.00000000000001,0.0,0.0,29.999999999999986,0.0,59.999999999999986,0.0,983.0,1000.0,984.0,1000.0,0.0,75.0,0.0,53.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,17.99999999999998,0.0,67.00000000000003,0.0,14.999999999999993,0.0,0.0,30.0,0.0,60.0,0.0,984.0,1000.0,982.0,1000.0,0.0,66.0,0.0,54.00000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,17.999999999999634,0.0,75.00000000000037,0.0,14.99999999999961,0.0,0.0,30.000000000000387,0.0,60.000000000000384,0.0,985.0000000000005,1000.0,982.0000000000003,1000.0,0.0,79.0000000000004,0.0,41.00000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,44.99999999999998,0.0,10.000000000000021,0.0,45.0,0.0,30.000000000000007,0.0,0.0,30.0,0.0,954.0,1000.0,953.0,1000.0,0.0,19.0,0.0,22.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
